Sentences,path
"Бірақ та жаз болғаннан кейін оны деген бір апта , екі аптаның алдында деген бронировать ету керек .",audio2/1340.wav
"Мысалы , Франция заңына сәйкес халық шеруге шығардан кемі үш күн бұрын жергілікті билікке ұйымдастырушылардың .",audio2/1341.wav
Бірақ сарапшылар бұл құбылысқа қай кәсіпорынның кінәлі екенін дөп басып айтып бере алмады .,audio2/1342.wav
Қасым-Жомарт Тоқаев пен Си Цзиньпин осыдан үш ай бұрын Бішкекте Шанхай ынтымақтастық ұйымының кеңесінде кездескен .,audio2/1343.wav
Жазда оған да барып қайтамын .,audio2/1344.wav
Бос жатқан саяжайдың иесін өзіміз анықтау мүмкін емес .,audio2/1345.wav
Қуанышымда шек жоқ .,audio2/1346.wav
Жол азабын жүрген білер .,audio2/1347.wav
"Құрметті көрермен , дауыс беруге әлі де үш сағатқа жуық уақыт бар екенін ескерте кетейік .",audio2/1348.wav
"Достас , серіктес саналғандықтан , басқаша болуы мүмкін емес .",audio2/1349.wav
"Сәкен Сейітханұлы , Азамат Сәметов , « Қорытынды жаңалықтар » .",audio2/1350.wav
"« Ал атаулы әлеуметтік көмекті тағайындау үшін жеке куәлік жеткілікті » , — дейді .",audio2/1351.wav
Әріптесім Индира Жылқайдарованың бейнематериалында .,audio2/1352.wav
"Жалақының мардымсыз болуын айтпағанда , мұғалім мәртебесінің құлдырауы да зор әсер етуде .",audio2/1353.wav
Жиынға қатысқан тілшіміз Индира Жылқайдарованың репортажына назар аударайық .,audio2/1354.wav
Мына тігін машинкасы сияқты құрал-саймандарды жергілікті талантты жастар кеңінен пайдаланған .,audio2/1355.wav
Қазір мектепте карантин жарияланды .,audio2/1356.wav
Сол сияқты Алматы қаласы бойынша үш адам тіркеліп отыр .,audio2/1357.wav
Моңғолиямен сауда-экономикалық қарым-қатынастарды дамытуға аса ( р ) назар аударамыз .,audio2/1358.wav
Қазақстан дайын өнімді әлі де сырттан алуда .,audio2/1359.wav
"« Жаз айларында болған аптап ыстыққа байланысты аграрлық аймақ Қостанай облысында алаңдатарлық жағдай туындап отыр » , — дейді министр .",audio2/1360.wav
Қазір қажетті ем-домды жасап жатырмыз .,audio2/1361.wav
"Волонтёрлер көтерген мәселеден кейін , тұрғын үй алқабындағы жалғыз бақты сақтау қолға алынатын болды .",audio2/1362.wav
Ал бұл — кең-байтақ жерімізде жүзеге асып жатқан тағы бір жоба .,audio2/1363.wav
"« Адасудың басты себебі демалушылардың қарапайым ережелерді білмеуінен » , — дейді мамандар .",audio2/1364.wav
